"animals","condition","elevator","lat","lon","quarter","price","rooms","size","url","distance_to_bud_center","nearest_stop_distance","nearest_stop_distance_rail"
NA,"renovated","no",47.5192582,19.0058151,2,350000,3,86,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_II___86_m2_74978108.htm",4540.64636965396,171.315828660149,615.374973784748
NA,"renovated","no",47.4813044,19.0758794,9,365000,4,150,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_IX___150_m2_75194172.htm",2224.24802106115,209.816433066269,247.383995316179
NA,"good","yes",47.4842928,19.0621604,9,2e+05,2,61,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_IX___61_m2_77097577.htm",1221.15518089237,47.7995695992838,149.448207092242
NA,"good","no",47.498403,19.040759,1,215000,3,74,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_I___74_m2_76655489.htm",1034.90390874117,61.5194422135808,116.341101380138
NA,"renovated","no",47.4926686,19.0667297,8,265000,4,117,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_VIII___117_m2_74861991.htm",1154.03375071452,318.799225955183,328.920994281639
NA,"good","yes",47.501195,19.0711858,7,190000,3,106,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_VII___106_m2_69815505.htm",1775.89446704698,144.387151569119,202.925351488672
NA,"like new","yes",47.5023205,19.083056,7,2e+05,1,36,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_VII___36_m2_75087028.htm",2620.59172192875,94.5453380908651,277.602986717276
NA,"renovated","yes",47.4980698,19.0654671,7,350000,2,52,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_VII___52_m2_75621604.htm",1227.03443041721,53.9973774037284,337.544419294386
NA,"good","yes",47.500342,19.0691348,7,160000,2,54,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_VII___54_m2_78742467.htm",1594.8241586833,26.2087962982479,30.064515918666
NA,"like new","yes",47.4970784,19.0601039,7,280000,2,70,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_VII___70_m2_70365685.htm",830.309476822463,174.051615495273,289.587890234027
NA,"renovated","yes",47.5061569,19.0808465,7,210000,3,80,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_VII___80_m2_76542871.htm",2686.8815853083,123.356141385275,686.304456707694
NA,"renovated","yes",47.4980698,19.0654671,7,3e+05,4,85,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_VII___85_m2_75273687.htm",1227.03443041721,53.9973774037284,337.544419294386
NA,"renovated","no",47.5044926,19.0662254,6,140000,2,35,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_VI___35_m2_77133292.htm",1739.91788271644,133.751464818263,165.237736273582
NA,"good","yes",47.5117055,19.0695232,6,140000,2,52,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_VI___52_m2_73821032.htm",2535.86986673992,217.293936038911,226.099612781098
NA,"renovated","yes",47.5016248,19.0595498,6,390000,3,75,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_VI___75_m2_63651532.htm",1186.80609782441,82.5829826850826,82.5829826850826
NA,"renovated","yes",47.5002092,19.050914,5,415000,3,101,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_V___101_m2_75465229.htm",858.927508067404,147.395744303531,339.32379180364
NA,"renovated","yes",47.4950949,19.0539535,5,408200,2,105,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_V___105_m2_76655488.htm",347.344435450964,93.3189560030181,273.489777810474
NA,"good","yes",47.4913967,19.0578206,5,180000,2,60,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_V___60_m2_77016831.htm",499.11843287163,145.64042235478,145.64042235478
NA,"renovated","yes",47.5044707,19.0503985,5,249000,2,62,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_V___62_m2_76399700.htm",1334.65280387132,168.205804774914,286.087698887914
NA,"renovated","yes",47.5061755,19.049964,5,250000,2,66,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_V___66_m2_73697230.htm",1526.11732670705,45.6162687573133,224.408513688335
NA,"renovated","yes",47.5002092,19.050914,5,408200,2,70,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_V___70_m2_76879261.htm",858.927508067404,147.395744303531,339.32379180364
NA,"renovated","no",47.5002092,19.050914,5,190000,3,79,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_V___79_m2_53286370.htm",858.927508067404,147.395744303531,339.32379180364
NA,"renovated","no",47.5044707,19.0503985,5,3e+05,3,79,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_V___79_m2_72862342.htm",1334.65280387132,168.205804774914,286.087698887914
NA,"renovated","yes",47.5002092,19.050914,5,565200,2,81,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_V___81_m2_75122170.htm",858.927508067404,147.395744303531,339.32379180364
NA,"renovated","yes",47.4950949,19.0539535,5,3e+05,4,85,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_V___85_m2_75273686.htm",347.344435450964,93.3189560030181,273.489777810474
NA,"renovated","no",47.5002092,19.050914,5,450000,3,97,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_V___97_m2_62627460.htm",858.927508067404,147.395744303531,339.32379180364
NA,"like new","yes",47.523788,19.0696002,13,170000,2,47,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_XIII___47_m2_76767724.htm",3742.49334101479,273.258345008502,325.212424315541
NA,"good","yes",47.5158362,19.0558332,13,130000,1,54,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_XIII___54_m2_75855751.htm",2619.18357326552,166.456794451205,404.59599774359
NA,"renovated","no",47.4897058,19.009744,12,195000,2,53,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_XII___53_m2_76542866.htm",3147.90473631508,56.8122764577509,56.8122764577509
NA,"renovated","no",47.5084577,19.0016204,12,2e+05,3,59,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_XII___59_m2_76581441.htm",4143.03814666465,163.176115768571,220.014489674388
NA,"renovated","no",47.4955298,19.0119749,12,4e+05,3,96,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_XII___96_m2_71479876.htm",2983.65309695257,97.7738191099863,491.058476776655
NA,"good","no",47.4763568,19.0224196,11,270000,4,90,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_XI___90_m2_75621610.htm",2824.69010291784,313.70839404694,789.426465639361
NA,"like new","yes",47.4222354,19.2033205,18,150000,2,51,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_XVIII___51_m2_78549697.htm",13854.64441739,426.495466122344,1201.29399152151
NA,"good","no",47.4856721,19.1166502,10,150000,3,105,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_X___105_m2_70400636.htm",4967.57062995825,108.160008049051,186.324349276771
"no","good","no",47.4796117,19.0545182,11,110000,1,38,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__11__kerulet___110000_Ft__38_nm_78742717.htm",1453.90196225466,225.27365494289,225.27365494289
"no","good","no",47.462164,19.00098,11,180000,3,75,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__11__kerulet___180000_Ft__75_nm_78704938.htm",5078.25998825396,159.948262417692,1460.22249446372
"no","like new","yes",47.4164694,19.0120276,22,250000,3,79,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__11__kerulet___250000_Ft__79_nm_78234307.htm",8967.2819071263,334.235568481053,2352.1475678387
"no","good","yes",47.4603112,19.035352,11,160000,2,49,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__11__kerulet___Andor_utca___160000_Ft__49_nm_76843282.htm",3780.94718267682,95.5892456332173,417.914104568399
"no","good","yes",47.4796117,19.0545182,11,225000,3,95,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__11__kerulet___Bercsenyi_u____225000_Ft__95_nm_71957787.htm",1453.90196225466,225.27365494289,225.27365494289
"no","renovated","no",47.4777677,19.0446285,11,155000,2,48,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__11__kerulet___Bukarest_utca___155000_Ft__48_nm_75855985.htm",1717.0393940973,160.681539575952,160.681539575952
"no","like new","no",47.462164,19.00098,11,480000,4,136,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__11__kerulet___Rozsabarack___480000_Ft__136_nm_78930061.htm",5078.25998825396,159.948262417692,1460.22249446372
"no",NA,"no",47.4763568,19.0224196,11,520000,4,133,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__11__kerulet___Somloi_ut___520000_Ft__133_nm_66019599.htm",2824.69010291784,313.70839404694,789.426465639361
"no","good","yes",47.4608775,19.05103,11,120000,2,39,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__11__kerulet___Szeremi_sor___120000_Ft__39_nm_78484843.htm",3520.30422621748,102.458248715315,252.759998467441
"no","good","no",47.4996481,18.9819937,12,320000,3,100,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__12__kerulet___320000_Ft__100_nm_71370412.htm",5279.6658025192,162.805866967538,411.109003781798
"no","good","no",47.5084577,19.0016204,12,341000,4,92,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__12__kerulet___341000_Ft__92_nm_73406603.htm",4143.03814666465,163.176115768571,220.014489674388
"no","good","no",47.4996481,18.9819937,12,589000,4,165,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__12__kerulet___589000_Ft__165_nm_75087274.htm",5279.6658025192,162.805866967538,411.109003781798
"no","good","yes",47.4996481,18.9819937,12,620000,5,280,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__12__kerulet___620000_Ft__280_nm_73858982.htm",5279.6658025192,162.805866967538,411.109003781798
"no","good","no",47.5084577,19.0016204,12,558000,3,104,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__12__kerulet___Galgoczy_koz___558000_Ft__104_nm_73443009.htm",4143.03814666465,163.176115768571,220.014489674388
"no","like new","no",47.5084577,19.0016204,12,550000,3,104,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__12__kerulet___Gyorgy_Aladar_utca___550000_Ft__1_66019729.htm",4143.03814666465,163.176115768571,220.014489674388
"no","good","no",47.4996481,18.9819937,12,465000,5,180,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__12__kerulet___Janos_Zsigmond_u____465000_Ft__18_68311386.htm",5279.6658025192,162.805866967538,411.109003781798
"no","good","no",47.5084577,19.0016204,12,230000,2,71,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__12__kerulet___Kutvolgyi_ut___230000_Ft__71_nm_79180101.htm",4143.03814666465,163.176115768571,220.014489674388
"no","good","no",47.5084577,19.0016204,12,775000,5,200,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__12__kerulet___Ora_ut___775000_Ft__200_nm_67682688.htm",4143.03814666465,163.176115768571,220.014489674388
"no","good","no",47.5084577,19.0016204,12,6e+05,3,100,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__12__kerulet___Patko_u____600000_Ft__100_nm_67682790.htm",4143.03814666465,163.176115768571,220.014489674388
"no","good","yes",47.4897058,19.009744,12,175000,3,68,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__12__kerulet___Thoman_Istvan_utca___175000_Ft__6_79278530.htm",3147.90473631508,56.8122764577509,56.8122764577509
"no","good","no",47.5175394,19.0568947,13,135000,2,45,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__13__kerulet___135000_Ft__45_nm_79180135.htm",2817.95414854338,107.468856810899,284.095221913384
"no","good","yes",47.5158364,19.0529536,13,1550000,2,118,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__13__kerulet___Ditroi_Mor_u____1550000_Ft__118_n_66019863.htm",2600.4592752727,98.4985632207317,476.351043926346
"no","renovated","yes",47.5358656,19.0765416,13,1e+05,1,32,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__13__kerulet___Forgach_utca___100000_Ft__32_nm_77705422.htm",5184.64018512173,227.751154888256,623.5825794031
"no","like new","yes",47.529778,19.0808857,13,165000,2,53,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__13__kerulet___Hegedus_Gyula_utca___165000_Ft__5_79248675.htm",4705.26459570807,47.5328437037084,47.5328437037084
"no","renovated","yes",47.5218028,19.0564222,13,120000,2,49,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__13__kerulet___Karpat_utca___120000_Ft__49_nm_77891989.htm",3283.85615815291,180.515324073528,514.550193728567
"no","good","yes",47.5402694,19.0845161,13,310000,3,63,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__13__kerulet___Meder_utca___310000_Ft__63_nm_78669388.htm",5872.01886361417,91.9781708393905,91.9781708393905
"no","good","yes",47.5158364,19.0529536,13,186000,3,96,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__13__kerulet___Szent_Istvan_korut___186000_Ft__9_78414394.htm",2600.4592752727,98.4985632207317,476.351043926346
"no","renovated","yes",47.5158364,19.0529536,13,465000,2,86,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__13__kerulet___Szent_Istvan_park___465000_Ft__86_72396796.htm",2600.4592752727,98.4985632207317,476.351043926346
"no","renovated","no",47.5254613,19.1116764,14,135000,2,50,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__14__kerulet___Dees_utca___135000_Ft__50_nm_77777408.htm",5832.0980721344,148.205823210303,504.826353436677
"no","renovated","no",47.5210545,19.115782,14,110000,1,38,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__14__kerulet___Dozsa_Gyorgy_ut___110000_Ft__38_n_79248667.htm",5792.25806651294,84.0968832762689,332.391549265567
"no","good","no",47.5118127,19.1137932,14,1e+05,1,30,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__14__kerulet___Egressy_ut___100000_Ft__30_nm_76090041.htm",5161.99855246993,208.292585398858,581.333911540581
"no","renovated","no",47.5099619,19.1217238,14,105000,2,31,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__14__kerulet___Fogarasi_ut___105000_Ft__31_nm_78200476.htm",5635.36695646769,183.829413239405,336.989551931883
"no","good","no",47.5126618,19.1088199,14,148000,2,60,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__14__kerulet___Gyarmat_utca___148000_Ft__60_nm_78270046.htm",4867.3114441873,254.534375648944,721.80711983607
"no","good","no",47.5210545,19.115782,14,160000,3,78,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__14__kerulet___Leka_utca___160000_Ft__78_nm_78669367.htm",5792.25806651294,84.0968832762689,332.391549265567
"no","renovated","no",47.5062795,19.1038484,14,904425,5,389,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__14__kerulet___Stefania_ut___904425_Ft__389_nm_77810991.htm",4233.02849494111,80.3473038315683,81.5328415816147
"no","good","no",47.5210545,19.115782,14,110000,2,54,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__14__kerulet___Szikszo_park___110000_Ft__54_nm_77197800.htm",5792.25806651294,84.0968832762689,332.391549265567
"no","good","yes",47.5040503,19.0326128,1,195000,3,62,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__1__kerulet___195000_Ft__62_nm_78549802.htm",1909.80145438048,172.181970391081,497.42004245613
"no","good","no",47.4995039,19.0328579,1,215000,3,74,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__1__kerulet___215000_Ft__74_nm_78549806.htm",1597.0161416573,213.772829580271,307.752709955731
"no","good","no",47.5030542,19.0372691,1,480000,5,177,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__1__kerulet___480000_Ft__177_nm_70664838.htm",1583.69901544933,186.566804016595,230.196193817534
"no","renovated","yes",47.5040503,19.0326128,1,110000,1,32,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__1__kerulet___Csalogany_utca___110000_Ft__32_nm_78484841.htm",1909.80145438048,172.181970391081,497.42004245613
"no","good","yes",47.4939615,19.0379897,1,210000,1,70,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__1__kerulet___Dobrentei_ter___210000_Ft__70_nm_72791559.htm",1020.88961202559,36.7357733720229,36.7357733720229
"no","good","yes",47.5030542,19.0372691,1,220000,4,104,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__1__kerulet___Fo_utca___220000_Ft__104_nm_73858881.htm",1583.69901544933,186.566804016595,230.196193817534
"no","good","no",47.5030542,19.0372691,1,460000,3,117,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__1__kerulet___Iskola_utca___460000_Ft__117_nm_78270062.htm",1583.69901544933,186.566804016595,230.196193817534
"no",NA,"no",47.4939615,19.0379897,1,120000,2,34,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__1__kerulet___Krisztina_korut___120000_Ft__34_nm_79032528.htm",1020.88961202559,36.7357733720229,36.7357733720229
"no","renovated","no",47.4995039,19.0328579,1,3e+05,4,90,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__1__kerulet___Orszaghaz_utca___300000_Ft__90_nm_76387851.htm",1597.0161416573,213.772829580271,307.752709955731
"no","like new","no",47.5040503,19.0326128,1,775000,5,150,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__1__kerulet___Szabo_Ilonka_utca___775000_Ft__150_76278026.htm",1909.80145438048,172.181970391081,497.42004245613
"no","renovated","no",47.4995039,19.0328579,1,145000,2,45,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__1__kerulet___Uri_utca___145000_Ft__45_nm_76879507.htm",1597.0161416573,213.772829580271,307.752709955731
"no",NA,"yes",47.4066602,19.0841362,21,110000,2,47,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__21__kerulet___Cirmos_setany___110000_Ft__47_nm_76278052.htm",9868.50177853006,210.431210955072,2119.95817332009
"no","good","no",47.5587637,18.9457258,2,1302000,5,365,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__2__kerulet___1302000_Ft__365_nm_75014144.htm",10839.6382571099,226.49020539141,2220.06593228397
"no","renovated","yes",47.5211027,19.0337768,2,235000,2,60,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__2__kerulet___235000_Ft__60_nm_78378184.htm",3448.4887144395,144.599465067765,230.571875490231
"no","good","yes",47.5314837,19.0109707,2,245000,4,115,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__2__kerulet___245000_Ft__115_nm_78593475.htm",5297.9389855248,225.265979150346,1764.63742750914
"no","good","no",47.5314837,19.0109707,2,341000,4,122,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__2__kerulet___341000_Ft__122_nm_76619899.htm",5297.9389855248,225.265979150346,1764.63742750914
"no","good","no",47.530342,18.9671892,2,341000,3,87,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__2__kerulet___341000_Ft__87_nm_65511979.htm",7604.4017922987,698.056658913065,934.15884916484
"no","good","yes",47.5151367,19.0187187,2,355000,3,74,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__2__kerulet___355000_Ft__74_nm_71153643.htm",3519.37017509236,256.5987527037,719.253242120453
"no","good","no",47.5192582,19.0058151,2,403000,3,75,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__2__kerulet___403000_Ft__75_nm_76128226.htm",4540.64636965396,171.315828660149,615.374973784748
"no","good","yes",47.530342,18.9671892,2,490000,3,160,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest__2__kerulet___490000_Ft__160_nm_78631002.htm",7604.4017922987,698.056658913065,934.15884916484
